model,term,beta,SE,OR,lower95_model_based,upper95_model_based,p_model_based,N,AIC,deviance
Groundwater destination,C(region_n)[T.Bay],0.7953434490842901,0.6166885190628638,2.2152016751563055,0.6614201268110914,7.419064317371199,0.1971546897566714,1006,790.3782142432667,728.3782142432667
Groundwater destination,C(region_n)[T.Galgaduud],-0.33704615114926156,0.5845014688061635,0.7138758929495663,0.22703092665509042,2.2447108772487327,0.5641835688641084,1006,790.3782142432667,728.3782142432667
Groundwater destination,C(region_n)[T.Gedo],-2.699595261945927,0.7557472367590274,0.06723271887350644,0.015285358860027383,0.29572341274530284,0.00035414702908976637,1006,790.3782142432667,728.3782142432667
Groundwater destination,C(region_n)[T.Hiraan],-0.8683373713949777,0.7577057422401027,0.41964868945957157,0.09504159641760612,1.8529257630663392,0.2517915529780802,1006,790.3782142432667,728.3782142432667
Groundwater destination,C(region_n)[T.Lower Juba],-0.5654644074146133,0.5815746125393011,0.568096257372052,0.18170865922673513,1.7761033459469189,0.3309018269898597,1006,790.3782142432667,728.3782142432667
Groundwater destination,C(region_n)[T.Lower Shabelle],0.8491481098730517,0.6427070583094203,2.3376545785917666,0.6632802193870343,8.238793754261431,0.1864328479852032,1006,790.3782142432667,728.3782142432667
Groundwater destination,C(region_n)[T.Waqooyi Galbeed],-1.759919971095297,0.6251114184278153,0.17205863293601822,0.05053251183114055,0.5858440852245138,0.004872109530838851,1006,790.3782142432667,728.3782142432667
Groundwater destination,C(region_n)[T.Middle Shabelle],0.3158027090656569,0.8597894619997637,1.3713596721040526,0.25426337583402736,7.396375290403326,0.7133934847389933,1006,790.3782142432667,728.3782142432667
Groundwater destination,C(region_n)[T.Mudug],0.30393772825794363,0.935808808269814,1.35518466375225,0.216482073587157,8.483499083492948,0.7453429369549469,1006,790.3782142432667,728.3782142432667
Groundwater destination,C(region_n)[T.Nugaal],0.9138334727927462,0.8554379625115764,2.493864393770836,0.4663471646376107,13.336329854928826,0.28540149890105626,1006,790.3782142432667,728.3782142432667
Groundwater destination,C(region_n)[T.Sanaag],-1.7582271333405408,0.6704344042758184,0.17235014695924036,0.046315501619871316,0.6413527246378183,0.008728233601965736,1006,790.3782142432667,728.3782142432667
Groundwater destination,C(region_n)[T.Sool],-0.9914369792239401,0.6294042654389747,0.3710431264893342,0.10805992555553434,1.2740430923601451,0.11521051440268823,1006,790.3782142432667,728.3782142432667
Groundwater destination,C(region_n)[T.Togdheer],-1.7319393510715813,0.615294856030744,0.17694092643466494,0.052975948575448704,0.5909868966851687,0.004880577453749699,1006,790.3782142432667,728.3782142432667
Groundwater destination,hhsize,-0.000964436268158772,0.03772554434609754,0.9990360286510253,0.9278302314433935,1.0757064737911637,0.9796046680946607,1006,790.3782142432667,728.3782142432667
Groundwater destination,female_head,0.09485118035129096,0.21168553376061372,1.09949521645821,0.7261109400687771,1.6648829597581603,0.6540984398286023,1006,790.3782142432667,728.3782142432667
Delivered/vendor destination,Intercept,-25.290472096518226,21499.992277144775,1.0386937627962468e-11,0.0,inf,0.9990614474504187,1006,773.9402188601443,711.9402188601443
Delivered/vendor destination,"C(livelihood, Treatment(reference='Other'))[T.Agriculture only]",1.0815505481104764,0.4986116453655014,2.949248960008107,1.1099020000619098,7.836790480261974,0.030073261705425174,1006,773.9402188601443,711.9402188601443
Delivered/vendor destination,"C(livelihood, Treatment(reference='Other'))[T.Livestock only]",-0.14466716983197028,0.27789669488035534,0.8653102465430432,0.5019048636974522,1.4918401412896751,0.6026601158622333,1006,773.9402188601443,711.9402188601443
Delivered/vendor destination,"C(livelihood, Treatment(reference='Other'))[T.Mixed crop-livestock]",-0.463723533074993,0.3910443382140733,0.6289374108252174,0.2922427647555987,1.3535399826453711,0.23567790087513585,1006,773.9402188601443,711.9402188601443
Delivered/vendor destination,"C(ea_type_n, Treatment(reference='Urban'))[T.Rural]",-0.3834446994679989,0.31144493783493105,0.6815097648592581,0.3701389595038959,1.254814030441539,0.21825564484486426,1006,773.9402188601443,711.9402188601443
Delivered/vendor destination,"C(ea_type_n, Treatment(reference='Urban'))[T.Nomadic]",0.5970422905784196,0.3595647036464305,1.816737464584176,0.8978928589280456,3.675867318027345,0.09682223756925236,1006,773.9402188601443,711.9402188601443
Delivered/vendor destination,"C(school_cat, Treatment(reference='Never attended'))[T.Ever attended]",0.21653598422449924,0.22782400981082176,1.2417677686000395,0.7945343374435129,1.9407432988930426,0.3418821901219863,1006,773.9402188601443,711.9402188601443
Delivered/vendor destination,"C(school_cat, Treatment(reference='Never attended'))[T.Unknown]",-1.0855863924193512,0.708837847063025,0.33770370093241536,0.08417068540716183,1.354911024803733,0.12564543802135103,1006,773.9402188601443,711.9402188601443
